application_number,application_year,application_date,xml_relative_path
10168160,2003,20030102,xml_files\pa030102_10168160_20030102.xml
10224247,2003,20030102,xml_files\pa030102_10224247_20030102.xml
9883167,2003,20030102,xml_files\pa030102_09883167_20030102.xml
10087246,2003,20030102,xml_files\pa030102_10087246_20030102.xml
10228410,2003,20030102,xml_files\pa030102_10228410_20030102.xml
10166764,2003,20030102,xml_files\pa030102_10166764_20030102.xml
9893755,2003,20030102,xml_files\pa030102_09893755_20030102.xml
10186857,2003,20030102,xml_files\pa030102_10186857_20030102.xml
10149367,2003,20030102,xml_files\pa030102_10149367_20030102.xml
10225603,2003,20030102,xml_files\pa030102_10225603_20030102.xml
10162665,2003,20030102,xml_files\pa030102_10162665_20030102.xml
9956494,2003,20030102,xml_files\pa030102_09956494_20030102.xml
9897327,2003,20030102,xml_files\pa030102_09897327_20030102.xml
10188609,2003,20030102,xml_files\pa030102_10188609_20030102.xml
10176229,2003,20030102,xml_files\pa030102_10176229_20030102.xml
10206992,2003,20030102,xml_files\pa030102_10206992_20030102.xml
9893259,2003,20030102,xml_files\pa030102_09893259_20030102.xml
9896581,2003,20030102,xml_files\pa030102_09896581_20030102.xml
10180628,2003,20030102,xml_files\pa030102_10180628_20030102.xml
9934947,2003,20030102,xml_files\pa030102_09934947_20030102.xml
10085153,2003,20030102,xml_files\pa030102_10085153_20030102.xml
9894940,2003,20030102,xml_files\pa030102_09894940_20030102.xml
10227489,2003,20030102,xml_files\pa030102_10227489_20030102.xml
10181651,2003,20030102,xml_files\pa030102_10181651_20030102.xml
10181980,2003,20030102,xml_files\pa030102_10181980_20030102.xml
10235976,2003,20030102,xml_files\pa030102_10235976_20030102.xml
10233747,2003,20030102,xml_files\pa030102_10233747_20030102.xml
10236679,2003,20030102,xml_files\pa030102_10236679_20030102.xml
10054733,2003,20030102,xml_files\pa030102_10054733_20030102.xml
10155884,2003,20030102,xml_files\pa030102_10155884_20030102.xml
10208334,2003,20030102,xml_files\pa030102_10208334_20030102.xml
10184362,2003,20030102,xml_files\pa030102_10184362_20030102.xml
10230662,2003,20030102,xml_files\pa030102_10230662_20030102.xml
10222085,2003,20030102,xml_files\pa030102_10222085_20030102.xml
9893220,2003,20030102,xml_files\pa030102_09893220_20030102.xml
10162873,2003,20030102,xml_files\pa030102_10162873_20030102.xml
10168823,2003,20030102,xml_files\pa030102_10168823_20030102.xml
10174161,2003,20030102,xml_files\pa030102_10174161_20030102.xml
10180472,2003,20030102,xml_files\pa030102_10180472_20030102.xml
10213078,2003,20030102,xml_files\pa030102_10213078_20030102.xml
10213815,2003,20030102,xml_files\pa030102_10213815_20030102.xml
10213816,2003,20030102,xml_files\pa030102_10213816_20030102.xml
10106200,2003,20030102,xml_files\pa030102_10106200_20030102.xml
10146660,2003,20030102,xml_files\pa030102_10146660_20030102.xml
10178402,2003,20030102,xml_files\pa030102_10178402_20030102.xml
9895575,2003,20030102,xml_files\pa030102_09895575_20030102.xml
10101932,2003,20030102,xml_files\pa030102_10101932_20030102.xml
10123053,2003,20030102,xml_files\pa030102_10123053_20030102.xml
9899363,2003,20030102,xml_files\pa030102_09899363_20030102.xml
10185262,2003,20030102,xml_files\pa030102_10185262_20030102.xml
10200234,2003,20030102,xml_files\pa030102_10200234_20030102.xml
10173815,2003,20030102,xml_files\pa030102_10173815_20030102.xml
10152871,2003,20030102,xml_files\pa030102_10152871_20030102.xml
10088145,2003,20030102,xml_files\pa030102_10088145_20030102.xml
10181013,2003,20030102,xml_files\pa030102_10181013_20030102.xml
10172496,2003,20030102,xml_files\pa030102_10172496_20030102.xml
10178336,2003,20030102,xml_files\pa030102_10178336_20030102.xml
10185382,2003,20030102,xml_files\pa030102_10185382_20030102.xml
10141138,2003,20030102,xml_files\pa030102_10141138_20030102.xml
10226776,2003,20030102,xml_files\pa030102_10226776_20030102.xml
10162683,2003,20030102,xml_files\pa030102_10162683_20030102.xml
10169155,2003,20030102,xml_files\pa030102_10169155_20030102.xml
10155415,2003,20030102,xml_files\pa030102_10155415_20030102.xml
10165245,2003,20030102,xml_files\pa030102_10165245_20030102.xml
9896587,2003,20030102,xml_files\pa030102_09896587_20030102.xml
10169839,2003,20030102,xml_files\pa030102_10169839_20030102.xml
9909679,2003,20030102,xml_files\pa030102_09909679_20030102.xml
10181604,2003,20030102,xml_files\pa030102_10181604_20030102.xml
10139561,2003,20030102,xml_files\pa030102_10139561_20030102.xml
10184922,2003,20030102,xml_files\pa030102_10184922_20030102.xml
10209799,2003,20030102,xml_files\pa030102_10209799_20030102.xml
10182809,2003,20030102,xml_files\pa030102_10182809_20030102.xml
10165138,2003,20030102,xml_files\pa030102_10165138_20030102.xml
10031689,2003,20030102,xml_files\pa030102_10031689_20030102.xml
10064284,2003,20030102,xml_files\pa030102_10064284_20030102.xml
9888312,2003,20030102,xml_files\pa030102_09888312_20030102.xml
10017395,2003,20030102,xml_files\pa030102_10017395_20030102.xml
10119098,2003,20030102,xml_files\pa030102_10119098_20030102.xml
10148540,2003,20030102,xml_files\pa030102_10148540_20030102.xml
9892841,2003,20030102,xml_files\pa030102_09892841_20030102.xml
9893310,2003,20030102,xml_files\pa030102_09893310_20030102.xml
9893327,2003,20030102,xml_files\pa030102_09893327_20030102.xml
10157108,2003,20030102,xml_files\pa030102_10157108_20030102.xml
10185948,2003,20030102,xml_files\pa030102_10185948_20030102.xml
10155097,2003,20030102,xml_files\pa030102_10155097_20030102.xml
10212897,2003,20030102,xml_files\pa030102_10212897_20030102.xml
10222178,2003,20030102,xml_files\pa030102_10222178_20030102.xml
10133230,2003,20030102,xml_files\pa030102_10133230_20030102.xml
10150582,2003,20030102,xml_files\pa030102_10150582_20030102.xml
10173996,2003,20030102,xml_files\pa030102_10173996_20030102.xml
10149238,2003,20030102,xml_files\pa030102_10149238_20030102.xml
10093797,2003,20030102,xml_files\pa030102_10093797_20030102.xml
10109554,2003,20030102,xml_files\pa030102_10109554_20030102.xml
10163320,2003,20030102,xml_files\pa030102_10163320_20030102.xml
9965681,2003,20030102,xml_files\pa030102_09965681_20030102.xml
10140392,2003,20030102,xml_files\pa030102_10140392_20030102.xml
9896750,2003,20030102,xml_files\pa030102_09896750_20030102.xml
10180714,2003,20030102,xml_files\pa030102_10180714_20030102.xml
9416648,2003,20030102,xml_files\pa030102_09416648_20030102.xml
10072271,2003,20030102,xml_files\pa030102_10072271_20030102.xml
10145389,2003,20030102,xml_files\pa030102_10145389_20030102.xml
9894732,2003,20030102,xml_files\pa030102_09894732_20030102.xml
9788831,2003,20030102,xml_files\pa030102_09788831_20030102.xml
10178704,2003,20030102,xml_files\pa030102_10178704_20030102.xml
10007724,2003,20030102,xml_files\pa030102_10007724_20030102.xml
10224155,2003,20030102,xml_files\pa030102_10224155_20030102.xml
10181711,2003,20030102,xml_files\pa030102_10181711_20030102.xml
9892427,2003,20030102,xml_files\pa030102_09892427_20030102.xml
10155051,2003,20030102,xml_files\pa030102_10155051_20030102.xml
10169107,2003,20030102,xml_files\pa030102_10169107_20030102.xml
9938124,2003,20030102,xml_files\pa030102_09938124_20030102.xml
9894499,2003,20030102,xml_files\pa030102_09894499_20030102.xml
10139042,2003,20030102,xml_files\pa030102_10139042_20030102.xml
9892954,2003,20030102,xml_files\pa030102_09892954_20030102.xml
10085753,2003,20030102,xml_files\pa030102_10085753_20030102.xml
10034230,2003,20030102,xml_files\pa030102_10034230_20030102.xml
10212489,2003,20030102,xml_files\pa030102_10212489_20030102.xml
10169213,2003,20030102,xml_files\pa030102_10169213_20030102.xml
9896108,2003,20030102,xml_files\pa030102_09896108_20030102.xml
10108653,2003,20030102,xml_files\pa030102_10108653_20030102.xml
10231730,2003,20030102,xml_files\pa030102_10231730_20030102.xml
9897549,2003,20030102,xml_files\pa030102_09897549_20030102.xml
10207509,2003,20030102,xml_files\pa030102_10207509_20030102.xml
9891372,2003,20030102,xml_files\pa030102_09891372_20030102.xml
10004794,2003,20030102,xml_files\pa030102_10004794_20030102.xml
9895374,2003,20030102,xml_files\pa030102_09895374_20030102.xml
9895950,2003,20030102,xml_files\pa030102_09895950_20030102.xml
10182267,2003,20030102,xml_files\pa030102_10182267_20030102.xml
10181296,2003,20030102,xml_files\pa030102_10181296_20030102.xml
9927456,2003,20030102,xml_files\pa030102_09927456_20030102.xml
9894245,2003,20030102,xml_files\pa030102_09894245_20030102.xml
10146408,2003,20030102,xml_files\pa030102_10146408_20030102.xml
10158848,2003,20030102,xml_files\pa030102_10158848_20030102.xml
10179345,2003,20030102,xml_files\pa030102_10179345_20030102.xml
10035107,2003,20030102,xml_files\pa030102_10035107_20030102.xml
10180055,2003,20030102,xml_files\pa030102_10180055_20030102.xml
10185086,2003,20030102,xml_files\pa030102_10185086_20030102.xml
10167649,2003,20030102,xml_files\pa030102_10167649_20030102.xml
10164945,2003,20030102,xml_files\pa030102_10164945_20030102.xml
10169761,2003,20030102,xml_files\pa030102_10169761_20030102.xml
10233511,2003,20030102,xml_files\pa030102_10233511_20030102.xml
9893794,2003,20030102,xml_files\pa030102_09893794_20030102.xml
10181366,2003,20030102,xml_files\pa030102_10181366_20030102.xml
9894915,2003,20030102,xml_files\pa030102_09894915_20030102.xml
10229634,2003,20030102,xml_files\pa030102_10229634_20030102.xml
9895669,2003,20030102,xml_files\pa030102_09895669_20030102.xml
9894491,2003,20030102,xml_files\pa030102_09894491_20030102.xml
10179759,2003,20030102,xml_files\pa030102_10179759_20030102.xml
9897372,2003,20030102,xml_files\pa030102_09897372_20030102.xml
10181645,2003,20030102,xml_files\pa030102_10181645_20030102.xml
10224095,2003,20030102,xml_files\pa030102_10224095_20030102.xml
9893232,2003,20030102,xml_files\pa030102_09893232_20030102.xml
10180851,2003,20030102,xml_files\pa030102_10180851_20030102.xml
10172285,2003,20030102,xml_files\pa030102_10172285_20030102.xml
10101989,2003,20030102,xml_files\pa030102_10101989_20030102.xml
10181721,2003,20030102,xml_files\pa030102_10181721_20030102.xml
9960663,2003,20030102,xml_files\pa030102_09960663_20030102.xml
10180303,2003,20030102,xml_files\pa030102_10180303_20030102.xml
10217832,2003,20030102,xml_files\pa030102_10217832_20030102.xml
10146878,2003,20030102,xml_files\pa030102_10146878_20030102.xml
10144449,2003,20030102,xml_files\pa030102_10144449_20030102.xml
10133559,2003,20030102,xml_files\pa030102_10133559_20030102.xml
10180539,2003,20030102,xml_files\pa030102_10180539_20030102.xml
10057226,2003,20030102,xml_files\pa030102_10057226_20030102.xml
10172946,2003,20030102,xml_files\pa030102_10172946_20030102.xml
10130523,2003,20030102,xml_files\pa030102_10130523_20030102.xml
10190733,2003,20030102,xml_files\pa030102_10190733_20030102.xml
10088494,2003,20030102,xml_files\pa030102_10088494_20030102.xml
9836009,2003,20030102,xml_files\pa030102_09836009_20030102.xml
9896261,2003,20030102,xml_files\pa030102_09896261_20030102.xml
9897842,2003,20030102,xml_files\pa030102_09897842_20030102.xml
10162399,2003,20030102,xml_files\pa030102_10162399_20030102.xml
10166019,2003,20030102,xml_files\pa030102_10166019_20030102.xml
10102379,2003,20030102,xml_files\pa030102_10102379_20030102.xml
10189509,2003,20030102,xml_files\pa030102_10189509_20030102.xml
10231632,2003,20030102,xml_files\pa030102_10231632_20030102.xml
9954430,2003,20030102,xml_files\pa030102_09954430_20030102.xml
10137838,2003,20030102,xml_files\pa030102_10137838_20030102.xml
10223235,2003,20030102,xml_files\pa030102_10223235_20030102.xml
9881125,2003,20030102,xml_files\pa030102_09881125_20030102.xml
10169693,2003,20030102,xml_files\pa030102_10169693_20030102.xml
10232681,2003,20030102,xml_files\pa030102_10232681_20030102.xml
10149042,2003,20030102,xml_files\pa030102_10149042_20030102.xml
9559417,2003,20030102,xml_files\pa030102_09559417_20030102.xml
10191097,2003,20030102,xml_files\pa030102_10191097_20030102.xml
10019250,2003,20030102,xml_files\pa030102_10019250_20030102.xml
10140156,2003,20030102,xml_files\pa030102_10140156_20030102.xml
10184341,2003,20030102,xml_files\pa030102_10184341_20030102.xml
10227463,2003,20030102,xml_files\pa030102_10227463_20030102.xml
9947997,2003,20030102,xml_files\pa030102_09947997_20030102.xml
9899806,2003,20030102,xml_files\pa030102_09899806_20030102.xml
9891262,2003,20030102,xml_files\pa030102_09891262_20030102.xml
10226463,2003,20030102,xml_files\pa030102_10226463_20030102.xml
10226466,2003,20030102,xml_files\pa030102_10226466_20030102.xml
10226821,2003,20030102,xml_files\pa030102_10226821_20030102.xml
10229738,2003,20030102,xml_files\pa030102_10229738_20030102.xml
10229763,2003,20030102,xml_files\pa030102_10229763_20030102.xml
10232493,2003,20030102,xml_files\pa030102_10232493_20030102.xml
10233213,2003,20030102,xml_files\pa030102_10233213_20030102.xml
10180538,2003,20030102,xml_files\pa030102_10180538_20030102.xml
10169795,2003,20030102,xml_files\pa030102_10169795_20030102.xml
10170030,2003,20030102,xml_files\pa030102_10170030_20030102.xml
10108761,2003,20030102,xml_files\pa030102_10108761_20030102.xml
10161286,2003,20030102,xml_files\pa030102_10161286_20030102.xml
10157411,2003,20030102,xml_files\pa030102_10157411_20030102.xml
10140053,2003,20030102,xml_files\pa030102_10140053_20030102.xml
10185085,2003,20030102,xml_files\pa030102_10185085_20030102.xml
9898633,2003,20030102,xml_files\pa030102_09898633_20030102.xml
10184917,2003,20030102,xml_files\pa030102_10184917_20030102.xml
10219977,2003,20030102,xml_files\pa030102_10219977_20030102.xml
9893186,2003,20030102,xml_files\pa030102_09893186_20030102.xml
9893860,2003,20030102,xml_files\pa030102_09893860_20030102.xml
10228999,2003,20030102,xml_files\pa030102_10228999_20030102.xml
9895036,2003,20030102,xml_files\pa030102_09895036_20030102.xml
10234135,2003,20030102,xml_files\pa030102_10234135_20030102.xml
10169998,2003,20030102,xml_files\pa030102_10169998_20030102.xml
10172299,2003,20030102,xml_files\pa030102_10172299_20030102.xml
10098770,2003,20030102,xml_files\pa030102_10098770_20030102.xml
9892734,2003,20030102,xml_files\pa030102_09892734_20030102.xml
10124046,2003,20030102,xml_files\pa030102_10124046_20030102.xml
10223935,2003,20030102,xml_files\pa030102_10223935_20030102.xml
10165005,2003,20030102,xml_files\pa030102_10165005_20030102.xml
10167971,2003,20030102,xml_files\pa030102_10167971_20030102.xml
10204328,2003,20030102,xml_files\pa030102_10204328_20030102.xml
9891282,2003,20030102,xml_files\pa030102_09891282_20030102.xml
9893492,2003,20030102,xml_files\pa030102_09893492_20030102.xml
10168826,2003,20030102,xml_files\pa030102_10168826_20030102.xml
10159292,2003,20030102,xml_files\pa030102_10159292_20030102.xml
10228578,2003,20030102,xml_files\pa030102_10228578_20030102.xml
9552031,2003,20030102,xml_files\pa030102_09552031_20030102.xml
10185614,2003,20030102,xml_files\pa030102_10185614_20030102.xml
10143185,2003,20030102,xml_files\pa030102_10143185_20030102.xml
10166253,2003,20030102,xml_files\pa030102_10166253_20030102.xml
10013049,2003,20030102,xml_files\pa030102_10013049_20030102.xml
10169148,2003,20030102,xml_files\pa030102_10169148_20030102.xml
10134768,2003,20030102,xml_files\pa030102_10134768_20030102.xml
10169370,2003,20030102,xml_files\pa030102_10169370_20030102.xml
10175951,2003,20030102,xml_files\pa030102_10175951_20030102.xml
10181067,2003,20030102,xml_files\pa030102_10181067_20030102.xml
10191747,2003,20030102,xml_files\pa030102_10191747_20030102.xml
10226260,2003,20030102,xml_files\pa030102_10226260_20030102.xml
10173258,2003,20030102,xml_files\pa030102_10173258_20030102.xml
10184821,2003,20030102,xml_files\pa030102_10184821_20030102.xml
10222249,2003,20030102,xml_files\pa030102_10222249_20030102.xml
10222579,2003,20030102,xml_files\pa030102_10222579_20030102.xml
10164131,2003,20030102,xml_files\pa030102_10164131_20030102.xml
10223513,2003,20030102,xml_files\pa030102_10223513_20030102.xml
9893948,2003,20030102,xml_files\pa030102_09893948_20030102.xml
9895308,2003,20030102,xml_files\pa030102_09895308_20030102.xml
10185842,2003,20030102,xml_files\pa030102_10185842_20030102.xml
10145476,2003,20030102,xml_files\pa030102_10145476_20030102.xml
10183385,2003,20030102,xml_files\pa030102_10183385_20030102.xml
10180852,2003,20030102,xml_files\pa030102_10180852_20030102.xml
10005949,2003,20030102,xml_files\pa030102_10005949_20030102.xml
10044870,2003,20030102,xml_files\pa030102_10044870_20030102.xml
9894145,2003,20030102,xml_files\pa030102_09894145_20030102.xml
9894259,2003,20030102,xml_files\pa030102_09894259_20030102.xml
9894787,2003,20030102,xml_files\pa030102_09894787_20030102.xml
10169503,2003,20030102,xml_files\pa030102_10169503_20030102.xml
10141720,2003,20030102,xml_files\pa030102_10141720_20030102.xml
10184469,2003,20030102,xml_files\pa030102_10184469_20030102.xml
10181369,2003,20030102,xml_files\pa030102_10181369_20030102.xml
10219360,2003,20030102,xml_files\pa030102_10219360_20030102.xml
10217256,2003,20030102,xml_files\pa030102_10217256_20030102.xml
10141068,2003,20030102,xml_files\pa030102_10141068_20030102.xml
9893761,2003,20030102,xml_files\pa030102_09893761_20030102.xml
9894037,2003,20030102,xml_files\pa030102_09894037_20030102.xml
9894080,2003,20030102,xml_files\pa030102_09894080_20030102.xml
9894559,2003,20030102,xml_files\pa030102_09894559_20030102.xml
9896430,2003,20030102,xml_files\pa030102_09896430_20030102.xml
10082610,2003,20030102,xml_files\pa030102_10082610_20030102.xml
10181179,2003,20030102,xml_files\pa030102_10181179_20030102.xml
10141867,2003,20030102,xml_files\pa030102_10141867_20030102.xml
